time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,74,20437,192034,193037,1003,7781,6039,1742,1622,200818,94853,95696,190549,1485,4525,549,1,0,0,17,13,919,83,62,80,32,808,0,419,137,984,202,15,90,30848,96.12534733,3.874652671,3.00720055,0.867452121,2.253284068,0.273381868,0.208646635,0.489995917,0.068220976,0.100588593,0.000497963,0,0,0.008465377,0.006473523,0.4576283,0.00746945
2022,Week 37,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Primary,53.4,11926,112349,112814,465,4213,2749,1464,696,117027,55745,55956,111701,648,2242,247,6,0,10,51,6,183,16,24,1,1,447,0,1003,48,332,81,4,69,18661,96.39997607,3.600023926,2.349030566,1.250993361,1.915797209,0.211062404,0.857067173,0.283695216,0.041016176,0.069214797,0.005127022,0,0.008545037,0.043579687,0.005127022,0.15637417,0.003418015
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Primary,54,13273.8,119299,120031,732,5889,4119,1770,1562,125920,58450,59398,117848,1451,2873,377,6,0,0,56,3,746,141,45,222,58,311,0,790,111,686,183,58,62,19280,95.32322109,4.676778907,3.271124524,1.405654384,2.28160737,0.299396442,0.627382465,0.544790343,0.088151207,0.145330368,0.00476493,0,0,0.044472681,0.002382465,0.592439644,0.046060991
2022,Week 37,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Primary,81,16442.6,149929,151352,1423,9037,4852,4185,1444,160389,74499,74117,148616,1313,3796,358,8,0,0,68,77,545,116,87,0,3,1304,0,2339,131,1627,88,0,95,24592,94.3655737,5.634426301,3.025145116,2.609281185,2.366745849,0.223207327,1.458329437,1.014408719,0.081676424,0.054866606,0.004987873,0,0,0.042396922,0.04800828,0.339798864,0
2022,Week 37,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,23,5733,50124,50348,224,1828,1217,611,297,52176,24803,25037,49840,284,959,77,0,0,0,52,11,118,41,70,0,3,180,0,450,13,128,20,0,55,15802,96.49647347,3.503526526,2.332490034,1.171036492,1.838009813,0.14757743,0.862465501,0.24532352,0.02491567,0.0383318,0,0,0,0.09966268,0.02108249,0.22615762,0
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Primary,59,17587.8,162356,163785,1429,9121,6791,2330,2139,172906,79210,81015,160225,2131,5441,389,0,0,0,68,12,868,518,67,233,10,668,0,1115,8,961,246,12,65,25332,94.72487941,5.275120586,3.92756758,1.347553006,3.146796525,0.224977734,0.644859056,0.555793321,0.004626791,0.142273837,0,0,0,0.039327727,0.006940187,0.502006871,0.006940187
2022,Week 37,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Primary,88,20675.2,194127,195560,1433,9195,6512,2683,1254,204755,96227,96776,193003,1124,5101,486,0,0,4,117,46,699,77,10,0,65,1291,0,662,130,1698,193,59,111,30529,95.50926717,4.490732827,3.180386315,1.310346512,2.491270054,0.237356841,0.323313228,0.829283778,0.063490513,0.094258992,0,0,0.001953554,0.057141462,0.022465874,0.341383605,0.028814925
2022,Week 37,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Primary,107.4,29786.6,273740,275579,1839,12714,6639,6075,3928,288293,133349,136573,269922,3818,5332,555,0,0,1,80,13,601,586,118,0,58,1195,0,2783,110,2632,550,57,116,40347,95.58990333,4.410096672,2.302865488,2.107231185,1.849507272,0.192512479,0.965337348,0.912960079,0.038155626,0.190778132,0,0,0.000346869,0.027749546,0.004509301,0.208468468,0.019771552
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Primary,32,8620.4,74690,76675,1985,4616,2856,1760,1371,81291,36014,37371,73385,1305,2033,223,4,0,0,48,9,224,638,110,70,0,1277,0,446,66,818,430,315,45,14098,94.32163462,5.678365379,3.513304056,2.165061323,2.500891858,0.274323111,0.548646222,1.006261456,0.0811898,0.528963846,0.004920594,0,0,0.059047127,0.011071336,0.275553259,0.387496771
2022,Week 37,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Primary,37,15560.4,144814,145283,469,7704,4717,2987,1070,152987,71542,72337,143879,935,3481,317,0,0,0,32,9,861,169,4,7,0,293,0,820,135,1206,826,17,46,22942,94.96427801,5.035721989,3.083268513,1.952453476,2.27535673,0.207207148,0.535993254,0.788302274,0.088242792,0.539915156,0,0,0,0.02091681,0.005882853,0.562792917,0.011112055
2022,Week 37,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Primary,169,32116.4,304373,305627,1254,12544,9259,3285,1797,318171,150771,151945,302716,1657,7216,616,0,0,62,271,55,995,143,220,1,34,1076,0,1589,140,1234,322,44,182,42354,96.05746595,3.942534046,2.910070371,1.032463675,2.267962825,0.193606583,0.49941698,0.387841758,0.044001496,0.101203441,0,0,0.019486377,0.085174324,0.017286302,0.312724918,0.013829042
2022,Week 37,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Primary,44.8,9881.4,84188,84438,250,3860,2204,1656,523,88298,41800,41913,83713,475,1859,146,0,0,20,86,8,55,11,201,0,0,239,0,1184,48,349,75,30,81,22413,95.62844006,4.371559945,2.496092777,1.875467168,2.10537045,0.165349159,1.340913724,0.395252441,0.054361367,0.084939636,0,0,0.02265057,0.09739745,0.009060228,0.062289067,0.033975854
2022,Week 37,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Primary,43,12461.2,114832,115960,1128,5970,3915,2055,1285,121930,56485,57256,113741,1091,3142,214,0,0,16,26,33,477,121,16,1,75,931,0,791,194,986,84,7,55,19645,95.10374805,4.896251948,3.210858689,1.685393258,2.576888379,0.175510539,0.64873288,0.808660707,0.159107685,0.068891987,0,0,0.013122283,0.02132371,0.027064709,0.39120807,0.005740999
2022,Week 37,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Primary,75,13140.8,122775,122937,162,5431,4136,1295,520,128368,61159,61223,122382,393,2945,333,0,0,76,48,14,699,91,442,0,1,70,0,502,127,598,68,21,96,23141,95.76919481,4.230805185,3.221986788,1.008818397,2.294185467,0.259410445,0.391063193,0.465848186,0.098934314,0.052972703,0,0,0.059204786,0.037392497,0.010906145,0.544528231,0.016359217
2022,Week 37,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Primary,263.8,67025.4,627131,629447,2316,26980,21004,5976,4386,656427,310766,312487,623253,3878,16852,1443,13,0,278,92,78,2068,358,84,404,172,1382,0,1441,508,3421,606,180,298,90726,95.88987047,4.110129535,3.199746506,0.910383028,2.567231391,0.219826424,0.219521744,0.521154675,0.077388651,0.092317958,0.001980418,0,0.042350482,0.014015268,0.011882509,0.315038839,0.027421176
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,58,15979.6,148943,150697,1754,8057,5805,2252,2221,158754,72407,74481,146888,2055,3872,333,2,6,0,96,19,1354,445,117,300,0,1009,0,504,166,1237,345,123,64,23362,94.92485229,5.075147713,3.656600779,1.418546934,2.438993663,0.209758494,0.317472316,0.779192965,0.104564294,0.217317359,0.001259811,0.003779432,0,0.060470917,0.011968202,0.852891896,0.077478363
2022,Week 37,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Primary,23,5366,50194,50379,185,2670,1774,896,345,53049,24829,25090,49919,275,1281,110,0,0,168,51,28,135,5,86,0,2,178,0,579,70,189,58,1,29,8928,94.96691738,5.033082622,3.344078116,1.689004505,2.414748629,0.207355464,1.09144376,0.356274388,0.131953477,0.109332881,0,0,0.316688345,0.096137533,0.052781391,0.254481706,0.00188505
2022,Week 37,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Primary,84,24125.8,220009,221149,1140,12533,8196,4337,2202,233682,108324,109802,218126,1883,6145,529,15,0,0,165,38,1152,271,106,8,36,825,0,1336,319,2156,526,152,104,35689,94.63672855,5.363271454,3.507330475,1.85594098,2.629641992,0.226376015,0.57171712,0.92262134,0.1365103,0.225092219,0.00641898,0,0,0.070608776,0.016261415,0.492977636,0.06504566
2022,Week 37,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Primary,250.6,36872.2,347591,350052,2461,14275,10942,3333,1885,364327,172810,173157,345967,1624,8384,758,4,2,88,378,76,1220,141,120,0,92,2228,0,1876,261,1069,127,32,353,60952,96.08181661,3.91818339,3.003345895,0.914837495,2.30122939,0.208054852,0.514922034,0.293417726,0.07163894,0.034858794,0.001097915,0.000548957,0.024154125,0.103752947,0.020860381,0.33486401,0.008783318
2022,Week 37,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Primary,62,21305.6,196859,197536,677,11193,7083,4110,1932,208729,96968,98176,195144,1715,5942,358,0,0,11,22,11,707,71,104,0,30,576,0,1364,217,1957,572,32,82,34937,94.63754438,5.362455624,3.393395264,1.969060361,2.846753446,0.17151426,0.653478913,0.937579349,0.103962554,0.274039544,0,0,0.005269991,0.010539982,0.005269991,0.338716709,0.015330884
2022,Week 37,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Primary,124,23269,211172,212948,1776,8642,6487,2155,1377,221590,104932,105110,210042,1130,4908,569,6,0,125,148,12,670,186,56,1,76,1513,0,1118,247,558,232,49,129,28331,96.10000451,3.899995487,2.927478677,0.97251681,2.214901394,0.256780541,0.504535403,0.251816418,0.111467124,0.104697865,0.002707703,0,0.056410488,0.066790018,0.005415407,0.302360215,0.022112911
2022,Week 37,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Primary,222.4,29658.6,278001,280297,2296,11041,8105,2936,1355,291338,138159,138671,276830,1171,5830,721,0,0,158,554,41,780,464,854,0,111,1721,0,1658,184,867,227,21,300,43739,96.21024377,3.789756228,2.78199205,1.007764178,2.00111211,0.247478873,0.569098435,0.297592487,0.063156883,0.077916372,0,0,0.054232541,0.190157137,0.014073001,0.267730265,0.007208123
2022,Week 37,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Primary,29.8,9567.8,86901,87337,436,5155,3521,1634,759,92492,42929,43273,86202,699,2853,158,1,0,0,66,12,430,60,0,38,0,338,0,403,60,1114,57,1,40,14037,94.426545,5.573455002,3.806815725,1.766639277,3.0845911,0.170825585,0.435713359,1.204428491,0.064870475,0.061626952,0.001081175,0,0,0.071357523,0.012974095,0.464905073,0.001081175
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Primary,35,11216.4,103779,104097,318,4647,3185,1462,708,108744,51343,51768,103111,668,2588,206,0,0,20,22,20,301,26,6,11,14,266,1,496,40,526,400,28,59,24414,95.72666078,4.273339219,2.928897227,1.344441992,2.37990142,0.189435739,0.456117119,0.483704848,0.036783639,0.367836386,0,0,0.018391819,0.020231001,0.018391819,0.276796881,0.025748547
2022,Week 37,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Primary,48,12297.6,111009,111531,522,5041,3411,1630,672,116572,55046,55372,110418,591,2743,214,0,0,0,64,13,370,22,3,6,9,485,0,640,81,517,392,7,54,16475,95.67563394,4.324366057,2.926088598,1.398277459,2.353052191,0.183577531,0.549016917,0.443502728,0.069484954,0.336272861,0,0,0,0.054901692,0.011151906,0.317400405,0.006004873
2022,Week 37,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,887,Primary,59,18344.2,171551,171690,139,8039,4992,3047,1203,179729,84904,85638,170542,1009,3964,341,1,0,20,121,15,520,92,53,3,0,44,0,861,194,1696,296,10,75,26440,95.52715477,4.472845228,2.777515037,1.695330192,2.205542789,0.189730094,0.479054577,0.943642929,0.107940288,0.164692398,0.000556393,0,0.011127865,0.067323582,0.008345899,0.289324483,0.005563932
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Primary,38.2,14450,130878,132435,1557,6915,5083,1832,1310,139350,64203,65477,129680,1198,4107,310,5,8,0,36,3,521,535,12,745,41,236,0,591,112,906,223,93,40,19030,95.03767492,4.962325081,3.647649803,1.314675278,2.947255113,0.222461428,0.424111948,0.650161464,0.080373161,0.160028705,0.003588088,0.00574094,0,0.02583423,0.002152853,0.373878723,0.066738428
2022,Week 37,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Primary,122,40206.6,359623,361555,1932,17440,9581,7859,4801,378995,175729,179625,355354,4269,7408,710,0,0,0,105,50,1242,372,93,12,5,1543,0,3413,532,3119,795,66,135,54548,95.39835618,4.601643821,2.528001689,2.073642132,1.954643201,0.187337564,0.900539585,0.822966002,0.140371245,0.2097653,0,0,0,0.027704851,0.013192786,0.327708809,0.017414478
2022,Week 37,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Primary,61,16155,151655,152837,1182,6913,5449,1464,903,159750,75313,75571,150884,771,4293,337,0,0,10,113,25,607,154,32,7,3,1018,0,621,132,645,66,64,65,20611,95.67261346,4.327386541,3.410954617,0.916431925,2.687323944,0.210954617,0.388732394,0.403755869,0.082629108,0.041314554,0,0,0.006259781,0.070735524,0.015649452,0.379968701,0.040062598
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Primary,32.4,7159.4,66238,66693,455,3326,2375,951,1001,70019,32141,33159,65300,938,1794,206,0,0,0,56,0,308,244,37,16,0,195,0,409,63,432,47,11,40,11071,95.24986075,4.750139248,3.391936474,1.358202774,2.562161699,0.294205858,0.584127165,0.616975392,0.089975578,0.067124638,0,0,0,0.079978292,0,0.439880604,0.015710022
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Primary,42,15005.4,128935,129384,449,7025,4357,2668,1674,136409,62940,64355,127295,1640,3313,358,2,0,0,2,11,460,221,8,90,29,109,0,1099,34,1017,518,211,67,30602,94.85004655,5.149953449,3.194070772,1.955882676,2.428725377,0.262446026,0.805665315,0.74555198,0.024925042,0.37974034,0.001466179,0,0,0.001466179,0.008063984,0.337221151,0.154681876
2022,Week 37,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Primary,56,17848.2,167632,168166,534,8113,4586,3527,2023,176279,82068,83591,165659,1973,3184,249,1,0,0,180,16,876,59,57,0,2,473,0,1390,50,1651,436,80,71,26653,95.3976367,4.602363299,2.601557758,2.000805541,1.806227628,0.141253354,0.78852274,0.936583484,0.028364127,0.24733519,0.000567283,0,0,0.102110858,0.009076521,0.496939511,0.045382604
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,44,13568,125099,126165,1066,6280,3348,2932,1779,132445,60851,62545,123396,1703,2456,288,0,0,0,30,11,465,652,20,265,6,143,0,591,76,2005,260,98,63,25494,95.25840915,4.741590849,2.527841746,2.213749103,1.854354638,0.217448752,0.44622296,1.513835932,0.05738231,0.196307901,0,0,0,0.022650912,0.008305334,0.351089131,0.073992978
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Primary,44,15698.8,139412,139885,473,7671,4718,2953,1396,147556,68452,69609,138061,1351,3481,388,0,0,0,32,5,767,49,1,78,0,346,0,1214,45,1082,612,45,60,26240,94.80129578,5.198704221,3.197430128,2.001274093,2.35910434,0.262951015,0.822738486,0.733280924,0.030496896,0.414757787,0,0,0,0.021686682,0.003388544,0.519802651,0.030496896
2022,Week 37,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Primary,43,10157.8,94209,94349,140,4289,2832,1457,999,98638,46442,46860,93302,907,2190,223,0,0,0,98,11,282,44,76,0,43,53,0,824,92,466,75,28,54,15550,95.65177721,4.348222794,2.871104443,1.477118352,2.220239664,0.226079199,0.835377846,0.472434559,0.093270342,0.076035605,0,0,0,0.09935319,0.011151889,0.285893875,0.028386626
2022,Week 37,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Primary,33,13265.2,122181,122565,384,5987,3547,2440,1013,128552,60255,61054,121309,872,2607,255,0,0,118,53,7,493,124,121,51,84,125,0,786,141,1358,155,14,39,18652,95.34274068,4.657259319,2.759194723,1.898064596,2.027973116,0.198363308,0.611425727,1.056381853,0.109683241,0.120573776,0,0,0.091791649,0.041228452,0.005445267,0.383502396,0.010890535
2022,Week 37,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Primary,15,3390.6,30646,30781,135,1810,1126,684,495,32591,14872,15340,30212,434,750,80,2,0,0,10,4,225,106,2,22,7,0,0,224,61,370,29,51,27,7005,94.44631954,5.553680464,3.454941548,2.098738916,2.301248811,0.24546654,0.687306312,1.135282747,0.187168237,0.088981621,0.006136663,0,0,0.030683317,0.012273327,0.690374643,0.156484919
2022,Week 37,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Primary,103.4,14675.2,136004,137174,1170,5753,4635,1118,531,142927,67705,67863,135568,436,3789,307,4,6,8,88,21,410,421,79,0,35,714,0,545,95,355,123,2,126,22806,95.97486829,4.025131711,3.242914215,0.782217496,2.651003659,0.214794965,0.381313538,0.248378543,0.066467497,0.086057918,0.002798631,0.004197947,0.005597263,0.061569892,0.014692815,0.286859726,0.001399316
2022,Week 37,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Primary,25,12657.6,115215,116835,1620,7987,5059,2928,1145,124822,56578,57546,114124,1091,3632,168,0,101,0,34,5,914,1344,1,0,12,264,0,780,54,1242,852,205,28,17511,93.60128823,6.398711766,4.052971431,2.345740334,2.909743475,0.134591659,0.624889843,0.995016904,0.043261605,0.682571983,0,0.080915223,0,0.027238788,0.004005704,0.732242714,0.164233869
2022,Week 37,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Primary,40,9635,90931,91211,280,4482,2641,1841,660,95693,44934,45446,90380,551,1995,197,0,0,0,193,17,236,18,129,0,27,235,0,927,109,782,23,3,47,14528,95.31627183,4.683728172,2.759867493,1.923860679,2.084791991,0.205866678,0.968722895,0.81719666,0.113905928,0.024035196,0,0,0,0.201686644,0.017765145,0.24662201,0.003135026
2022,Week 37,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Primary,223.4,44346,409355,412509,3154,19520,14050,5470,2238,432029,203586,203988,407574,1781,10919,952,0,6,36,373,160,1534,429,366,1,32,2692,0,2304,457,2265,444,70,252,57005,95.48178479,4.518215212,3.252096503,1.26611871,2.527376634,0.220355578,0.533297533,0.524270361,0.105779936,0.102770879,0,0.001388796,0.008332774,0.086336797,0.037034551,0.355068757,0.016202616
2022,Week 37,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Primary,193.4,50825,467214,470102,2888,22187,12676,9511,4440,492289,230286,232954,463240,3974,9814,905,0,2,2,199,38,1579,1093,123,8,9,1778,0,4538,466,3319,1188,137,222,73890,95.4930945,4.506905497,2.574910266,1.93199523,1.993544442,0.183835105,0.92181625,0.674197473,0.094659844,0.241321663,0,0.000406265,0.000406265,0.04042341,0.007719043,0.320746553,0.027829182
2022,Week 37,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Primary,51,13083.6,119798,121961,2163,5571,3527,2044,805,127532,59682,59416,119098,700,2747,251,2,0,2,299,23,187,24,20,0,696,1443,0,1172,105,710,57,16,60,19152,95.6316846,4.368315403,2.765580403,1.602735,2.1539692,0.196813349,0.918985039,0.556723019,0.082332277,0.044694665,0.001568234,0,0.001568234,0.234450961,0.018034689,0.146629865,0.012545871
2022,Week 37,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Primary,157,27098.6,249886,251408,1522,10641,8361,2280,1199,262049,124624,124260,248884,1002,6489,551,14,0,40,150,70,927,475,32,2,104,941,0,749,197,724,610,120,202,38763,95.93930906,4.060690939,3.190624654,0.870066285,2.476254441,0.210266019,0.285824407,0.276284206,0.07517678,0.232780892,0.005342512,0,0.015264321,0.057241203,0.026712561,0.353750634,0.045792962
